EmployeeID,EmployeeName,Department,JobTitle,HireDate,Location,PerformanceRating,ExperienceYears,Status,WorkMode,Salary
19501,Employee_19501,HR,HR Manager,2023-11-05,"City, Germany",2,3,Active,Remote,115308
19502,Employee_19502,Marketing,Marketing Executive,2016-08-02,"City, USA",3,4,Resigned,Onsite,140344
19503,Employee_19503,Operations,Operations Executive,2018-03-10,"City, India",1,14,Active,Onsite,88221
19504,Employee_19504,Marketing,SEO Specialist,2015-06-14,"City, USA",4,6,Active,Remote,116971
19505,Employee_19505,Marketing,Marketing Executive,2023-05-29,"City, UK",3,5,Active,Onsite,50057
19506,Employee_19506,HR,HR Manager,2012-06-26,"City, Germany",1,12,Resigned,Remote,156800
19507,Employee_19507,R&D,Research Analyst,2022-11-30,"City, India",4,9,Active,Onsite,58176
19508,Employee_19508,R&D,Research Analyst,2018-11-11,"City, USA",3,1,Active,Onsite,105733
19509,Employee_19509,R&D,Innovation Manager,2021-07-17,"City, Germany",5,4,Active,Onsite,95676
19510,Employee_19510,IT,IT Manager,2017-11-22,"City, USA",4,11,Active,Remote,148654
19511,Employee_19511,IT,Software Engineer,2024-07-05,"City, Germany",4,8,Active,Remote,163154
19512,Employee_19512,Marketing,SEO Specialist,2011-12-08,"City, Germany",3,5,Active,Onsite,118481
19513,Employee_19513,Finance,Accountant,2013-05-30,"City, UK",5,3,Active,Remote,155221
19514,Employee_19514,HR,HR Executive,2016-07-27,"City, India",1,15,Resigned,Remote,58748
19515,Employee_19515,R&D,Research Analyst,2020-12-03,"City, Germany",1,14,Retired,Remote,93128
19516,Employee_19516,Finance,Analyst,2017-12-16,"City, UK",4,5,Terminated,Onsite,143690
19517,Employee_19517,IT,Software Engineer,2011-09-01,"City, UK",4,3,Resigned,Onsite,34337
19518,Employee_19518,R&D,Innovation Manager,2018-11-02,"City, Germany",4,0,Active,Onsite,172378
19519,Employee_19519,R&D,Innovation Manager,2022-03-26,"City, Germany",2,8,Retired,Onsite,104749
19520,Employee_19520,IT,Software Engineer,2016-11-30,"City, Germany",3,11,Active,Onsite,152977
19521,Employee_19521,HR,HR Executive,2017-01-09,"City, UK",3,4,Retired,Onsite,119396
19522,Employee_19522,IT,IT Manager,2019-01-20,"City, USA",5,1,Active,Onsite,49805
19523,Employee_19523,IT,IT Manager,2016-05-04,"City, Canada",2,6,Active,Onsite,98158
19524,Employee_19524,Sales,Sales Executive,2024-09-03,"City, India",5,2,Active,Onsite,69091
19525,Employee_19525,Sales,Sales Manager,2022-01-01,"City, UK",1,1,Resigned,Onsite,84620
19526,Employee_19526,Sales,Sales Manager,2011-11-09,"City, UK",2,13,Active,Onsite,135014
19527,Employee_19527,HR,HR Executive,2021-07-14,"City, USA",3,5,Active,Onsite,121178
19528,Employee_19528,Sales,Sales Manager,2013-05-08,"City, UK",1,8,Terminated,Onsite,48835
19529,Employee_19529,HR,HR Manager,2016-12-19,"City, Germany",4,13,Active,Remote,91189
19530,Employee_19530,HR,HR Executive,2011-08-30,"City, USA",1,3,Active,Onsite,90281
19531,Employee_19531,Operations,Operations Executive,2010-09-17,"City, India",2,3,Active,Onsite,106968
19532,Employee_19532,HR,HR Manager,2014-02-26,"City, Germany",2,14,Active,Onsite,166489
19533,Employee_19533,Finance,Analyst,2013-10-02,"City, India",2,1,Active,Remote,89997
19534,Employee_19534,Marketing,SEO Specialist,2012-02-20,"City, India",1,2,Active,Remote,131715
19535,Employee_19535,Marketing,SEO Specialist,2024-12-23,"City, Germany",4,5,Retired,Onsite,165992
19536,Employee_19536,HR,HR Executive,2014-12-12,"City, USA",3,8,Active,Onsite,114701
19537,Employee_19537,R&D,Innovation Manager,2011-05-08,"City, Canada",4,0,Active,Onsite,129509
19538,Employee_19538,Marketing,SEO Specialist,2021-12-08,"City, Germany",2,4,Active,Onsite,152553
19539,Employee_19539,Operations,Operations Manager,2024-07-24,"City, Canada",3,8,Active,Onsite,39169
19540,Employee_19540,Marketing,Marketing Executive,2018-06-01,"City, India",5,10,Active,Remote,144411
19541,Employee_19541,Finance,Accountant,2016-12-16,"City, UK",2,15,Active,Onsite,165216
19542,Employee_19542,Marketing,Marketing Executive,2021-05-19,"City, Canada",5,5,Active,Onsite,83690
19543,Employee_19543,Marketing,SEO Specialist,2014-12-05,"City, UK",5,10,Active,Remote,120074
19544,Employee_19544,HR,Recruiter,2024-05-05,"City, Germany",1,6,Active,Onsite,114034
19545,Employee_19545,Marketing,Marketing Executive,2017-12-10,"City, India",3,13,Resigned,Remote,170901
19546,Employee_19546,Operations,Operations Executive,2022-04-30,"City, Germany",1,11,Active,Onsite,81321
19547,Employee_19547,Operations,Operations Executive,2012-01-15,"City, India",4,8,Active,Onsite,55436
19548,Employee_19548,Marketing,Marketing Executive,2011-12-27,"City, UK",4,10,Active,Onsite,61904
19549,Employee_19549,HR,Recruiter,2017-10-16,"City, Canada",4,14,Resigned,Onsite,98406
19550,Employee_19550,R&D,Research Analyst,2022-04-04,"City, UK",5,10,Active,Remote,88277
19551,Employee_19551,IT,Software Engineer,2016-06-03,"City, India",2,5,Active,Remote,117561
19552,Employee_19552,HR,Recruiter,2015-01-19,"City, India",3,10,Active,Onsite,92187
19553,Employee_19553,IT,Software Engineer,2018-09-09,"City, Canada",5,11,Resigned,Onsite,51926
19554,Employee_19554,Marketing,SEO Specialist,2018-09-10,"City, Canada",4,9,Active,Remote,101801
19555,Employee_19555,HR,HR Executive,2014-11-27,"City, Canada",2,8,Active,Onsite,135550
19556,Employee_19556,IT,System Analyst,2024-07-08,"City, Germany",5,8,Active,Onsite,104993
19557,Employee_19557,Sales,Sales Executive,2010-04-06,"City, India",4,0,Active,Onsite,163012
19558,Employee_19558,R&D,Innovation Manager,2022-05-06,"City, USA",4,6,Active,Onsite,73985
19559,Employee_19559,R&D,Research Analyst,2011-04-28,"City, USA",5,5,Resigned,Onsite,144687
19560,Employee_19560,R&D,Research Analyst,2014-08-04,"City, UK",5,10,Active,Remote,148821
19561,Employee_19561,Marketing,SEO Specialist,2016-05-10,"City, UK",4,13,Active,Remote,174206
19562,Employee_19562,HR,HR Executive,2021-05-18,"City, UK",1,7,Active,Onsite,132666
19563,Employee_19563,Operations,Operations Executive,2016-12-09,"City, Canada",5,8,Active,Onsite,68619
19564,Employee_19564,IT,System Analyst,2014-08-04,"City, USA",5,8,Active,Onsite,174716
19565,Employee_19565,Sales,Sales Executive,2020-10-29,"City, Germany",1,6,Resigned,Remote,133759
19566,Employee_19566,Finance,Accountant,2020-11-19,"City, USA",1,10,Resigned,Remote,78883
19567,Employee_19567,Marketing,Marketing Executive,2015-11-20,"City, Germany",4,10,Active,Onsite,141417
19568,Employee_19568,IT,IT Manager,2021-09-11,"City, Canada",4,7,Active,Onsite,103364
19569,Employee_19569,Marketing,Marketing Executive,2021-03-16,"City, India",1,5,Active,Onsite,141491
19570,Employee_19570,Finance,Finance Manager,2019-08-29,"City, USA",1,12,Active,Onsite,100477
19571,Employee_19571,Sales,Sales Executive,2011-07-05,"City, India",2,9,Active,Onsite,116342
19572,Employee_19572,IT,Software Engineer,2020-09-18,"City, USA",4,5,Active,Remote,71101
19573,Employee_19573,IT,IT Manager,2018-04-07,"City, India",3,5,Active,Onsite,90625
19574,Employee_19574,Marketing,Marketing Executive,2013-09-21,"City, Canada",4,6,Active,Onsite,159242
19575,Employee_19575,Marketing,SEO Specialist,2018-11-18,"City, USA",3,2,Resigned,Remote,82711
19576,Employee_19576,Operations,Operations Manager,2017-02-04,"City, India",2,3,Active,Onsite,47799
19577,Employee_19577,R&D,Research Analyst,2013-06-28,"City, Canada",5,4,Active,Remote,149770
19578,Employee_19578,Operations,Operations Executive,2013-12-26,"City, UK",1,5,Active,Onsite,52665
19579,Employee_19579,HR,HR Executive,2024-04-30,"City, USA",1,3,Resigned,Onsite,47379
19580,Employee_19580,IT,System Analyst,2016-01-04,"City, UK",2,4,Active,Onsite,111466
19581,Employee_19581,R&D,Innovation Manager,2021-06-21,"City, India",2,10,Active,Remote,159008
19582,Employee_19582,Operations,Operations Manager,2015-12-23,"City, Germany",1,12,Active,Onsite,53855
19583,Employee_19583,Marketing,SEO Specialist,2024-10-01,"City, USA",1,2,Resigned,Onsite,32197
19584,Employee_19584,Operations,Operations Executive,2011-04-10,"City, Canada",2,11,Retired,Onsite,116054
19585,Employee_19585,IT,IT Manager,2022-01-07,"City, USA",2,9,Active,Onsite,131495
19586,Employee_19586,R&D,Research Analyst,2014-11-06,"City, UK",2,12,Active,Remote,97181
19587,Employee_19587,HR,HR Manager,2018-05-13,"City, India",1,11,Active,Remote,92855
19588,Employee_19588,IT,IT Manager,2023-08-11,"City, Germany",1,11,Resigned,Onsite,171430
19589,Employee_19589,Marketing,Marketing Executive,2019-08-11,"City, India",4,12,Active,Remote,154641
19590,Employee_19590,IT,IT Manager,2022-08-17,"City, Germany",1,0,Resigned,Onsite,125942
19591,Employee_19591,Finance,Analyst,2020-03-12,"City, Germany",4,7,Active,Remote,37047
19592,Employee_19592,R&D,Innovation Manager,2022-05-10,"City, Germany",2,7,Active,Onsite,73411
19593,Employee_19593,Finance,Finance Manager,2012-09-07,"City, India",4,7,Active,Onsite,140237
19594,Employee_19594,Finance,Finance Manager,2022-07-15,"City, UK",4,15,Active,Remote,121147
19595,Employee_19595,R&D,Innovation Manager,2020-07-23,"City, UK",4,7,Active,Onsite,52496
19596,Employee_19596,Sales,Sales Executive,2022-10-10,"City, UK",4,12,Active,Onsite,69689
19597,Employee_19597,HR,HR Executive,2014-11-03,"City, USA",2,12,Active,Remote,88688
19598,Employee_19598,Finance,Finance Manager,2011-11-20,"City, Germany",2,5,Active,Onsite,160323
19599,Employee_19599,HR,HR Manager,2023-08-20,"City, UK",5,15,Resigned,Remote,95904
19600,Employee_19600,R&D,Innovation Manager,2019-01-16,"City, UK",1,3,Active,Remote,119147
19601,Employee_19601,R&D,Innovation Manager,2019-10-17,"City, USA",1,0,Resigned,Onsite,174305
19602,Employee_19602,R&D,Research Analyst,2017-04-03,"City, USA",3,6,Active,Remote,154355
19603,Employee_19603,R&D,Innovation Manager,2013-03-01,"City, USA",4,9,Active,Onsite,154941
19604,Employee_19604,Operations,Operations Executive,2010-12-11,"City, Canada",3,6,Active,Remote,158497
19605,Employee_19605,Finance,Accountant,2012-12-09,"City, UK",4,4,Active,Remote,56099
19606,Employee_19606,IT,IT Manager,2016-05-19,"City, India",4,9,Resigned,Remote,147902
19607,Employee_19607,IT,IT Manager,2020-03-23,"City, UK",5,8,Active,Onsite,43966
19608,Employee_19608,Finance,Accountant,2012-04-11,"City, India",2,0,Active,Onsite,143659
19609,Employee_19609,Finance,Analyst,2024-05-04,"City, India",1,14,Active,Onsite,30543
19610,Employee_19610,IT,IT Manager,2018-12-13,"City, UK",3,4,Active,Onsite,87326
19611,Employee_19611,Operations,Operations Manager,2012-07-13,"City, India",5,3,Active,Remote,174746
19612,Employee_19612,Marketing,Marketing Executive,2024-11-27,"City, USA",5,12,Active,Remote,124376
19613,Employee_19613,Marketing,SEO Specialist,2020-12-21,"City, Canada",5,4,Resigned,Remote,98082
19614,Employee_19614,Operations,Operations Executive,2016-09-10,"City, UK",5,2,Active,Onsite,132741
19615,Employee_19615,Marketing,SEO Specialist,2021-09-16,"City, UK",2,14,Active,Onsite,62110
19616,Employee_19616,Sales,Sales Manager,2014-03-11,"City, Germany",2,15,Resigned,Remote,120881
19617,Employee_19617,HR,HR Manager,2014-06-07,"City, USA",2,3,Active,Remote,36424
19618,Employee_19618,IT,Software Engineer,2012-01-03,"City, India",3,1,Active,Remote,66817
19619,Employee_19619,HR,HR Executive,2018-03-18,"City, India",5,5,Resigned,Remote,145708
19620,Employee_19620,Sales,Sales Manager,2023-07-26,"City, USA",1,3,Terminated,Onsite,48325
19621,Employee_19621,R&D,Research Analyst,2021-01-10,"City, Canada",4,15,Active,Onsite,40720
19622,Employee_19622,Finance,Analyst,2011-01-10,"City, Germany",2,1,Active,Remote,110986
19623,Employee_19623,Operations,Operations Executive,2023-04-04,"City, Germany",5,7,Active,Onsite,139875
19624,Employee_19624,Operations,Operations Manager,2014-12-15,"City, UK",5,2,Active,Onsite,89961
19625,Employee_19625,Operations,Operations Executive,2019-09-14,"City, Canada",5,12,Active,Onsite,158889
19626,Employee_19626,HR,HR Executive,2014-12-13,"City, India",3,8,Active,Onsite,162045
19627,Employee_19627,R&D,Research Analyst,2018-02-02,"City, USA",3,4,Active,Onsite,107200
19628,Employee_19628,HR,HR Manager,2010-09-25,"City, UK",3,13,Retired,Onsite,145624
19629,Employee_19629,Finance,Finance Manager,2019-07-18,"City, Germany",4,12,Active,Onsite,32657
19630,Employee_19630,Finance,Accountant,2013-04-02,"City, UK",5,13,Active,Remote,71436
19631,Employee_19631,Marketing,SEO Specialist,2020-10-05,"City, India",3,10,Active,Onsite,166824
19632,Employee_19632,Sales,Sales Executive,2011-06-12,"City, Germany",2,8,Active,Onsite,88276
19633,Employee_19633,IT,System Analyst,2016-12-02,"City, UK",4,6,Active,Onsite,60311
19634,Employee_19634,Finance,Analyst,2013-01-21,"City, UK",3,5,Active,Onsite,127043
19635,Employee_19635,Finance,Analyst,2020-03-02,"City, UK",1,6,Resigned,Onsite,163896
19636,Employee_19636,Marketing,SEO Specialist,2018-08-28,"City, Canada",5,2,Active,Remote,40565
19637,Employee_19637,IT,IT Manager,2018-05-22,"City, India",2,5,Active,Onsite,171937
19638,Employee_19638,IT,System Analyst,2012-08-09,"City, India",1,5,Active,Onsite,90504
19639,Employee_19639,HR,Recruiter,2023-11-27,"City, UK",5,13,Resigned,Onsite,92634
19640,Employee_19640,Sales,Sales Executive,2013-03-15,"City, USA",5,5,Active,Onsite,117463
19641,Employee_19641,HR,HR Executive,2024-03-26,"City, India",4,14,Active,Remote,37870
19642,Employee_19642,HR,HR Executive,2013-06-19,"City, India",4,6,Active,Onsite,69798
19643,Employee_19643,Sales,Sales Manager,2010-11-02,"City, USA",3,5,Active,Onsite,166636
19644,Employee_19644,Marketing,Marketing Executive,2015-06-13,"City, India",2,9,Active,Remote,165455
19645,Employee_19645,Marketing,SEO Specialist,2014-05-05,"City, India",5,7,Active,Onsite,47357
19646,Employee_19646,Sales,Sales Executive,2018-04-12,"City, India",1,0,Resigned,Remote,60688
19647,Employee_19647,Sales,Sales Manager,2015-06-12,"City, Canada",2,6,Active,Onsite,135477
19648,Employee_19648,HR,HR Manager,2022-03-11,"City, USA",5,7,Active,Onsite,43232
19649,Employee_19649,Operations,Operations Executive,2021-05-12,"City, Canada",5,12,Active,Onsite,149986
19650,Employee_19650,HR,HR Manager,2011-08-14,"City, India",4,11,Active,Onsite,158658
19651,Employee_19651,Marketing,SEO Specialist,2011-12-24,"City, USA",1,5,Active,Remote,117825
19652,Employee_19652,Operations,Operations Manager,2016-05-24,"City, USA",1,8,Active,Onsite,95210
19653,Employee_19653,R&D,Research Analyst,2021-08-01,"City, India",4,9,Active,Onsite,49792
19654,Employee_19654,R&D,Research Analyst,2017-11-04,"City, UK",1,10,Resigned,Remote,164167
19655,Employee_19655,Marketing,SEO Specialist,2015-09-02,"City, USA",1,12,Resigned,Onsite,161708
19656,Employee_19656,R&D,Innovation Manager,2017-03-03,"City, India",4,6,Active,Onsite,37974
19657,Employee_19657,R&D,Innovation Manager,2021-07-12,"City, UK",5,1,Active,Onsite,81923
19658,Employee_19658,IT,Software Engineer,2021-11-10,"City, Canada",5,1,Terminated,Onsite,110469
19659,Employee_19659,R&D,Research Analyst,2024-02-11,"City, UK",1,10,Active,Remote,55311
19660,Employee_19660,R&D,Research Analyst,2010-11-18,"City, India",2,1,Active,Remote,75581
19661,Employee_19661,IT,IT Manager,2021-03-30,"City, Canada",2,7,Retired,Onsite,67262
19662,Employee_19662,Finance,Accountant,2011-04-08,"City, Germany",1,15,Retired,Onsite,46825
19663,Employee_19663,Marketing,SEO Specialist,2018-04-29,"City, USA",3,7,Active,Onsite,117553
19664,Employee_19664,R&D,Innovation Manager,2021-10-17,"City, USA",1,13,Active,Onsite,157977
19665,Employee_19665,IT,Software Engineer,2018-07-05,"City, India",2,7,Active,Onsite,72995
19666,Employee_19666,Sales,Sales Manager,2021-12-20,"City, Germany",3,3,Active,Remote,85380
19667,Employee_19667,R&D,Innovation Manager,2023-12-25,"City, UK",5,5,Active,Onsite,108216
19668,Employee_19668,IT,Software Engineer,2016-11-24,"City, Canada",3,4,Active,Onsite,150649
19669,Employee_19669,Finance,Finance Manager,2020-07-13,"City, India",5,15,Active,Remote,105679
19670,Employee_19670,HR,HR Manager,2020-04-16,"City, Germany",1,9,Active,Remote,172772
19671,Employee_19671,Finance,Accountant,2016-03-09,"City, UK",4,4,Active,Onsite,155042
19672,Employee_19672,HR,HR Manager,2020-12-10,"City, USA",1,10,Active,Remote,47798
19673,Employee_19673,Operations,Operations Executive,2014-09-12,"City, USA",3,14,Active,Remote,94162
19674,Employee_19674,Sales,Sales Executive,2020-10-12,"City, Canada",5,11,Resigned,Onsite,107939
19675,Employee_19675,Operations,Operations Manager,2017-02-27,"City, USA",1,3,Resigned,Onsite,159288
19676,Employee_19676,R&D,Research Analyst,2022-10-24,"City, UK",5,6,Resigned,Onsite,79447
19677,Employee_19677,R&D,Research Analyst,2010-10-05,"City, USA",4,7,Active,Onsite,37967
19678,Employee_19678,IT,System Analyst,2015-08-01,"City, Germany",3,1,Active,Onsite,136362
19679,Employee_19679,Marketing,Marketing Executive,2013-01-03,"City, USA",2,14,Active,Onsite,38401
19680,Employee_19680,Finance,Accountant,2017-07-09,"City, UK",3,6,Active,Onsite,35294
19681,Employee_19681,R&D,Innovation Manager,2020-02-17,"City, USA",2,1,Active,Onsite,32807
19682,Employee_19682,Sales,Sales Manager,2016-01-23,"City, Germany",3,6,Active,Remote,65414
19683,Employee_19683,IT,System Analyst,2020-08-15,"City, India",5,10,Active,Onsite,94689
19684,Employee_19684,Sales,Sales Manager,2018-08-10,"City, Canada",2,14,Resigned,Onsite,101177
19685,Employee_19685,Finance,Finance Manager,2011-11-12,"City, Canada",4,11,Active,Remote,38062
19686,Employee_19686,Operations,Operations Executive,2014-11-02,"City, India",1,12,Resigned,Onsite,61988
19687,Employee_19687,IT,System Analyst,2017-07-27,"City, USA",2,1,Resigned,Remote,107183
19688,Employee_19688,Marketing,Marketing Executive,2017-01-14,"City, Germany",4,0,Active,Remote,132414
19689,Employee_19689,Operations,Operations Executive,2024-10-02,"City, UK",1,13,Active,Remote,164581
19690,Employee_19690,HR,HR Executive,2017-06-04,"City, Canada",3,13,Active,Remote,129821
19691,Employee_19691,R&D,Research Analyst,2010-11-04,"City, India",3,6,Active,Remote,103885
19692,Employee_19692,Sales,Sales Manager,2023-01-30,"City, Canada",3,8,Active,Remote,146009
19693,Employee_19693,Marketing,SEO Specialist,2018-11-19,"City, USA",1,3,Active,Remote,138096
19694,Employee_19694,Sales,Sales Manager,2016-11-06,"City, Canada",4,9,Retired,Remote,76758
19695,Employee_19695,Operations,Operations Executive,2010-10-24,"City, India",5,0,Resigned,Onsite,37407
19696,Employee_19696,Marketing,Marketing Executive,2016-08-03,"City, Canada",1,0,Active,Onsite,141407
19697,Employee_19697,Marketing,SEO Specialist,2021-07-03,"City, India",2,10,Active,Onsite,81736
19698,Employee_19698,Sales,Sales Executive,2016-06-17,"City, UK",3,14,Active,Remote,93331
19699,Employee_19699,Marketing,Marketing Executive,2016-03-05,"City, Germany",4,15,Active,Onsite,48157
19700,Employee_19700,HR,HR Manager,2010-06-25,"City, USA",4,7,Active,Onsite,133329
19701,Employee_19701,Marketing,SEO Specialist,2021-01-04,"City, Canada",1,10,Active,Onsite,59915
19702,Employee_19702,Finance,Finance Manager,2017-07-20,"City, UK",5,1,Active,Remote,115410
19703,Employee_19703,R&D,Research Analyst,2013-06-02,"City, India",5,10,Resigned,Remote,120641
19704,Employee_19704,IT,IT Manager,2012-08-07,"City, UK",5,13,Active,Remote,125217
19705,Employee_19705,Sales,Sales Manager,2011-08-20,"City, Germany",3,13,Resigned,Onsite,34592
19706,Employee_19706,Marketing,SEO Specialist,2013-01-17,"City, UK",3,9,Active,Remote,59319
19707,Employee_19707,Operations,Operations Executive,2024-09-06,"City, USA",4,1,Active,Onsite,144353
19708,Employee_19708,Finance,Analyst,2017-02-09,"City, Canada",5,10,Resigned,Remote,137593
19709,Employee_19709,Operations,Operations Executive,2012-07-22,"City, India",2,0,Active,Onsite,55675
19710,Employee_19710,Operations,Operations Executive,2011-08-19,"City, UK",5,10,Resigned,Onsite,126050
19711,Employee_19711,Marketing,SEO Specialist,2014-12-21,"City, India",1,2,Active,Remote,134196
19712,Employee_19712,Operations,Operations Executive,2023-09-06,"City, India",1,0,Active,Onsite,154196
19713,Employee_19713,Operations,Operations Executive,2017-04-05,"City, Canada",1,14,Resigned,Onsite,79676
19714,Employee_19714,Finance,Finance Manager,2011-01-07,"City, USA",2,5,Resigned,Remote,105325
19715,Employee_19715,Marketing,Marketing Executive,2011-02-15,"City, India",1,8,Terminated,Onsite,65555
19716,Employee_19716,Finance,Analyst,2011-09-09,"City, Germany",4,13,Active,Onsite,65676
19717,Employee_19717,Operations,Operations Manager,2015-08-02,"City, UK",5,4,Active,Onsite,170108
19718,Employee_19718,R&D,Research Analyst,2014-05-08,"City, Canada",4,4,Resigned,Onsite,107582
19719,Employee_19719,R&D,Innovation Manager,2020-07-31,"City, USA",2,12,Retired,Onsite,136208
19720,Employee_19720,Marketing,Marketing Executive,2019-08-24,"City, UK",5,1,Active,Remote,95114
19721,Employee_19721,Operations,Operations Manager,2017-12-24,"City, USA",1,14,Resigned,Remote,50444
19722,Employee_19722,HR,HR Executive,2011-01-16,"City, Canada",4,6,Retired,Onsite,31812
19723,Employee_19723,IT,Software Engineer,2015-10-12,"City, UK",1,11,Resigned,Remote,95654
19724,Employee_19724,HR,Recruiter,2013-09-08,"City, USA",3,0,Resigned,Remote,101460
19725,Employee_19725,Marketing,SEO Specialist,2015-03-14,"City, UK",5,3,Terminated,Onsite,141916
19726,Employee_19726,R&D,Innovation Manager,2016-10-27,"City, Germany",2,4,Resigned,Remote,42649
19727,Employee_19727,Finance,Finance Manager,2023-10-20,"City, Germany",3,13,Active,Onsite,147064
19728,Employee_19728,Marketing,Marketing Executive,2022-01-26,"City, Canada",3,0,Active,Onsite,86127
19729,Employee_19729,HR,Recruiter,2019-01-17,"City, Germany",3,1,Active,Onsite,38091
19730,Employee_19730,Sales,Sales Manager,2021-03-11,"City, India",3,8,Retired,Onsite,78850
19731,Employee_19731,IT,IT Manager,2014-03-22,"City, Germany",1,7,Active,Onsite,68832
19732,Employee_19732,HR,HR Executive,2015-02-23,"City, Canada",5,4,Retired,Onsite,141800
19733,Employee_19733,Finance,Accountant,2014-03-01,"City, UK",1,9,Resigned,Remote,172180
19734,Employee_19734,Marketing,SEO Specialist,2013-05-15,"City, USA",5,7,Active,Onsite,72473
19735,Employee_19735,Marketing,SEO Specialist,2010-03-05,"City, USA",1,9,Resigned,Onsite,162605
19736,Employee_19736,IT,System Analyst,2018-09-28,"City, Germany",5,8,Resigned,Remote,52401
19737,Employee_19737,Marketing,Marketing Executive,2014-12-10,"City, India",4,5,Active,Onsite,110374
19738,Employee_19738,Sales,Sales Manager,2012-03-13,"City, Canada",3,3,Resigned,Remote,112242
19739,Employee_19739,Marketing,SEO Specialist,2012-11-06,"City, India",1,7,Active,Onsite,83727
19740,Employee_19740,Operations,Operations Manager,2014-12-13,"City, Canada",3,13,Active,Onsite,156254
19741,Employee_19741,R&D,Innovation Manager,2023-11-11,"City, India",4,2,Retired,Onsite,149917
19742,Employee_19742,Sales,Sales Manager,2012-03-27,"City, USA",4,6,Resigned,Remote,129042
19743,Employee_19743,Operations,Operations Manager,2011-07-10,"City, USA",5,1,Resigned,Onsite,48559
19744,Employee_19744,IT,Software Engineer,2024-03-15,"City, India",1,11,Active,Onsite,44280
19745,Employee_19745,HR,HR Manager,2020-09-18,"City, USA",2,9,Active,Onsite,175207
19746,Employee_19746,Operations,Operations Executive,2022-06-17,"City, India",4,10,Active,Onsite,127151
19747,Employee_19747,HR,HR Manager,2022-10-30,"City, UK",3,12,Active,Onsite,172387
19748,Employee_19748,R&D,Research Analyst,2012-02-20,"City, Canada",1,1,Active,Remote,84822
19749,Employee_19749,Sales,Sales Manager,2016-03-27,"City, Canada",4,6,Active,Onsite,53890
19750,Employee_19750,Finance,Finance Manager,2010-04-09,"City, India",4,15,Active,Onsite,41110
19751,Employee_19751,Finance,Analyst,2012-11-07,"City, India",4,0,Resigned,Onsite,143581
19752,Employee_19752,Operations,Operations Manager,2010-03-22,"City, USA",2,6,Active,Remote,126556
19753,Employee_19753,Operations,Operations Executive,2011-04-11,"City, UK",3,14,Active,Onsite,159818
19754,Employee_19754,Sales,Sales Executive,2010-07-17,"City, Canada",3,4,Active,Onsite,137088
19755,Employee_19755,Operations,Operations Executive,2012-04-01,"City, Germany",5,9,Active,Onsite,88345
19756,Employee_19756,HR,HR Manager,2016-04-25,"City, India",5,1,Active,Onsite,171410
19757,Employee_19757,R&D,Research Analyst,2023-05-11,"City, USA",3,0,Active,Onsite,102075
19758,Employee_19758,IT,Software Engineer,2011-12-26,"City, USA",3,6,Retired,Onsite,125007
19759,Employee_19759,Operations,Operations Manager,2013-10-09,"City, Germany",1,9,Active,Onsite,52242
19760,Employee_19760,IT,Software Engineer,2011-03-16,"City, UK",2,8,Active,Remote,165115
19761,Employee_19761,Finance,Analyst,2018-10-29,"City, Canada",1,9,Resigned,Onsite,41543
19762,Employee_19762,Marketing,Marketing Executive,2011-03-24,"City, USA",2,5,Active,Remote,45194
19763,Employee_19763,Finance,Accountant,2016-03-21,"City, Canada",1,9,Resigned,Onsite,121413
19764,Employee_19764,Marketing,Marketing Executive,2011-07-13,"City, India",4,12,Active,Remote,94110
19765,Employee_19765,R&D,Innovation Manager,2022-04-09,"City, UK",1,4,Active,Remote,129155
19766,Employee_19766,HR,Recruiter,2019-04-17,"City, Canada",2,9,Active,Onsite,167043
19767,Employee_19767,Sales,Sales Executive,2020-09-27,"City, India",4,7,Active,Onsite,177759
19768,Employee_19768,Marketing,SEO Specialist,2019-12-14,"City, India",1,9,Active,Onsite,167998
19769,Employee_19769,Finance,Finance Manager,2010-01-10,"City, Germany",1,0,Active,Onsite,114216
19770,Employee_19770,Finance,Finance Manager,2021-12-06,"City, Germany",5,8,Active,Onsite,33303
19771,Employee_19771,Finance,Accountant,2022-11-18,"City, USA",2,2,Active,Onsite,139156
19772,Employee_19772,Finance,Analyst,2020-04-05,"City, UK",5,9,Active,Onsite,152007
19773,Employee_19773,Marketing,SEO Specialist,2018-10-19,"City, UK",1,5,Active,Onsite,90447
19774,Employee_19774,Sales,Sales Executive,2024-08-30,"City, India",1,7,Retired,Onsite,99129
19775,Employee_19775,Marketing,Marketing Executive,2021-11-28,"City, Canada",2,10,Active,Onsite,136556
19776,Employee_19776,Sales,Sales Executive,2013-02-06,"City, Germany",4,15,Resigned,Onsite,115458
19777,Employee_19777,HR,Recruiter,2017-07-31,"City, India",1,8,Active,Onsite,175749
19778,Employee_19778,Marketing,Marketing Executive,2021-05-07,"City, UK",5,14,Active,Onsite,84680
19779,Employee_19779,HR,Recruiter,2011-10-26,"City, UK",4,1,Active,Onsite,146216
19780,Employee_19780,Sales,Sales Manager,2023-04-14,"City, Canada",3,13,Active,Onsite,81794
19781,Employee_19781,Operations,Operations Manager,2024-10-01,"City, USA",5,13,Active,Remote,84706
19782,Employee_19782,Sales,Sales Executive,2017-10-10,"City, UK",5,8,Active,Onsite,91086
19783,Employee_19783,Operations,Operations Manager,2015-06-02,"City, Germany",3,1,Active,Onsite,131466
19784,Employee_19784,R&D,Research Analyst,2022-03-29,"City, India",3,13,Retired,Remote,158077
